URL	PDF	Title	Subtitle	Date	Authorname	Role	Gender	CentralBank	Country	text	text_original	Filename	Language	Source
https://www.bis.org/review/r030212f.pdf	https://www.bis.org/review/r030212f.pdf	The role of the banking sector in combating money laundering	A paper presented by Dr Caleb M Fundanga, Governor of the Bank of Zambia, at a seminar organised by the C and N Centre for Advanced International Studies, Lusaka, Zambia, 23 January 2003.	2003-01-23	Caleb M Fundanga	Governor	Male	Bank of Zambia	ZMB	Caleb M Fundanga: The role of the banking sector in combating money laundering A paper presented by Dr Caleb M Fundanga, Governor of the Bank of Zambia, at a seminar organised by the C and N Centre for Advanced International Studies, Lusaka, Zambia, 23 January 2003. * * * Mr Chairman Distinguished Guests Ladies and Gentlemen Allow me first of all to thank you for inviting me to address you on this topic of great importance to the development of our financial system in Zambia  the role of the banking sector in combating money laundering. I have every reason to believe that your training in the last couple of days has provided an opportunity for you to share with the resource persons valuable insights on the subjects you have covered. Mr Chairman, the scourge of money laundering is not new to mankind. Despite money laundering being topical in policy discussions nowadays and on the minds of supervisors and regulators like the Bank of Zambia, the scourge itself has a long history and could be as old as the history of organised trade. Nonetheless, in spite of the fundamentals of the crime remaining, largely, the same as in the olden days, recent advances in technology and globalisation have offered and will continue to offer more sophisticated means to convert ill-gotten proceeds into legally acceptable financial assets. In recent times, money laundering has grown into real big business. For instance, the Economist magazine estimated that about USD 500 billion to USD 1.5 trillion is laundered through banks each year. Further, the Financial Action Task Force (FATF) - an intergovernmental organization under the auspices of the Organisation for Economic Co-operation and Development (OECD) also estimates money laundering to be in the ranges of USD 590 billion to US1.5 trillion. As a percentage of world economic output, money laundering accounts for about 2% to 5%. Obviously, given the secrecy and the illegal nature of this business, it is difficult to tell exactly the extent of money laundering. Nevertheless, these figures give us an indication of the magnitude of the problem. In this regard, financial institutions, in particular, banks provide a conduit through which money (including laundered money) flows. Because of this, the financial system is the focal point of antimoney laundering initiatives because dirty money is most visible when it is first introduced into the financial system. Ladies and Gentlemen, before I proceed in discussing the various aspects of money laundering including stages in money laundering, its effects on the economy, the global and local initiatives to fight money laundering and the role that banks can play in combating money laundering, allow me to define what money laundering is. For the purposes of my presentation today, I shall define money laundering as the method of hiding, mixing and disguising the proceeds of criminal activities through legally operating institutions for the purpose of destroying the origins of the proceeds. Mr Chairman, it is clear from the definition that money laundering is a tool that is used by people involved in illegal activities, such as drug trafficking, organised crime, tax-evading, political bribery and above all, corruption. In addition, the events of September 11th have added another dimension to the problem of money laundering and brought to light the synonymity between money laundering and terrorism. What then are the stages in money laundering? Though the money laundering process seems so complicated, it usually follows a traceable pattern and three distinct stages can be identified. These are:  Placement Stage. This it involves the disposal of cash proceeds of the illegal activity. It is at this stage that the proceeds are introduced into the financial system in a manner that avoids detection by the banks and the authorities. At this stage criminals use techniques like depositing large amounts of money in several smaller batches so as to avoid suspicion and detection. 6/2003 1  Layering Stage. This is when the true character of the cash proceeds of the illegal activities is hidden through a series of transactions in order to erase the audit trail. This is done by transferring this money to off-shore banking centres with strict secrecy laws, or to bearer bonds, and/or shell holding companies and accounts held in the name of nominees.  The last stage is the Integration Stage where the successfully laundered money is integrated into the financial system. Money laundering has a wide range of adverse effects on any countrys economic, political and social structures. Since laundered money passes through the financial system, money laundering also has several effects on the financial systems as a whole and banks in particular. Some of the effects include:  First, undermining legitimate private sector efforts. Money launderers use front companies, to disguise the proceeds of illicit activities and in the process hide the ill-gotten gains. These companies have access to substantial illicit funds, therefore allowing them to subsidize the front company and offer its products and services at levels below market rates. At times they quote prices, which are below production cost. This explains why front companies have competitive advantage over companies that source their funding from the financial markets. This makes it difficult, if not impossible, for legitimate business to compete against such companies. This situation may lead to the crowding out of legitimate private sector businesses by criminal entities. Clearly, such criminal enterprises would not adhere to good corporate governance practices as legitimate businesses would.  Second, loss of control of economic policy. As already alluded to, the magnitude of money laundering is between 2% to 5% of world output. In most developing economies, like ours, these proceeds may dwarf government budgets, resulting in loss of control over economic policy by such governments.  Third, money laundering can also affect currencies and interest rates as launderers reinvest their funds where their schemes are less likely to be detected rather than where rates of return are higher. Money laundering can also increase the threat of monetary instability due to the misallocation of resources. In this regard, money laundering may result in inexplicable changes in money demand and increased volatility of international capital flows, interest and exchange rates. The unpredictable nature of money laundering, coupled with the attendant loss of policy control, may make sound economic policy difficult to achieve.  Fourth, money laundering could lead to economic distortion and instability. Since money launderers are not interested in profit generation from their investment but rather in protecting their proceeds, they will invest their funds in activities that are not necessarily economically beneficial to the country where the funds are located. Further, to the extent that money laundering and financial crime redirect funds from sound investments to low-quality investments that hide their proceeds, economic growth can suffer. In some countries for example, entire industries, such as construction and hotels, have been financed not because of actual demand, but because of the short-term interests of money launderers. When these industries no longer suit the money launderers scheme of things, they abandon them, causing a collapse of these sectors and immense damage to economies.  Fifth, money laundering could lead to loss of revenue. Money laundering makes tax collection efforts difficult, thus leading to decline in tax revenues. The loss of revenue means government setting higher tax rates than would normally be the case.  Sixth, money laundering could lead to risks to privatisation programmes. Money laundering poses a threat to governments economic reform efforts, especially privatization of state owned enterprises. Money launderers have the financial power to out-bid legitimate investors. In addition, while privatisation initiatives are often economically beneficial, they can also serve as a vehicle to launder funds. Criminals have been known to purchase privatised banks, resorts, etc to hide their illicit proceeds and farther their criminal activities. Unfortunately, developing countries like Zambia risk being exposed to the threat of money laundering because in the process of attracting investments, they become more vulnerable to accepting laundered money.  Seven, money laundering could expose any recipient country to reputation risk. In todays global economy, nations cannot afford to have their reputations eroded by associating themselves with money laundering activities. Money laundering and other crimes erode confidence in financial markets, and the negative reputation resulting from these activities diminishes legitimate global opportunities available to any country and this could slow sustainable economic growth. Ladies and Gentlemen, what I have just elaborated are the adverse effects of money laundering on any economy in the world. Allow me now to look at the effects of money laundering on the banking sector. As you may be aware, due to banks confidentiality principle and their capability to handle huge cashless transactions, and transmit funds efficiently, they are normally the targets of money laundering activities. In doing so, banks also suffer serious consequences from money laundering, which include:  First, reputation risk - banks become vulnerable to reputation risk because they easily become a vehicle for or a victim of illegal activities perpetuated by their customers. Once banks are associated with such activities, their reputation in the market becomes tainted and they risk losing customers. For instance, in Zambia, the closure of one bank was as a result of allegations that the bank maintained accounts keeping proceeds of drug money. Banks therefore, need to protect themselves by continuously and vigilantly evaluating their customer base. The quest to mobilise deposits and improve liquidity must not be an overriding factor to accepting money from questionable sources.  Second, legal risk - banks may become subject of lawsuits resulting from failure to observe know your customer standards or from failure to practice due diligence in customer evaluation and acceptance. As a result of this, banks can suffer from criminal liabilities, supervisory fines and other penalties.  Third, concentration risk - banks are expected to have information systems to identify credit concentrations and to set prudential limits to restrict exposures to single borrowers or groups of related borrowers. The challenge for banks therefore is to adopt vigorous programs for the detection of suspicious transactions, since failure to report such transactions under the new money laundering legislation may subject the bank to criminal sanctions.  Fourth, lack of anti-money laundering practices in a bank may also affect its relationships with correspondent banks because reputable international banks would not want to be associated with banks that do not practice basic anti-money laundering techniques, and therefore be a threaten to their own operations.  Fifth, money laundering compromises the corporate governance structure of banks. This is an area of concern especially among the small banks when it comes to deposit mobilisation and customer selection. Mr Chairman, the increasing integration of financial systems means that money launderers can now make use of the financial system to hide the proceeds of the illegal activities easily. Launderers are now able to quickly move illicit money between national jurisdictions, therefore complicating the task of tracing and confiscating these assets. Further, differences in money laundering legislation and in the implementation of international standards such as, know your customer regulations, customer identification and secrecy laws have led to regulatory arbitrage. This has worked to the advantage of money launderers because they can move the proceeds of their activities to less regulated territories where there are lax laws. Therefore, to avoid launderers from taking advantage of the weaknesses in the application of international law, many governments have decided to co-operate in order to combat money laundering. In this regard, the most notable international initiatives/responses to money laundering include:  First, the Financial Action Task Force (FATF). The FATF is a 26 member intergovernmental, policymaking body that was established in 1989 to guide the implementation of anti money laundering measures in the aftermath of the 1988 UN Drugs Convention. Its membership includes the major financial centres of Europe, North America and Asia. The FATF has come up with 40 recommendations which member countries are expected to adopt. These are designed for universal application and cover the criminal justice system and law enforcement, the financial system; its regulation and international cooperation.  Second, the Basel Committee of Banking Supervision. The main thrust of regulatory response to money laundering has been to stop dirty money from entering the banking system and to make sure that it is traceable when it occurs. The Basel Committee, a grouping of the worlds leading bank supervisors has so far come up with three guidelines for banks in combating money laundering, namely: The Prevention of Criminal Use of the Banking System for the purpose of Money Laundering (1988), the Core Principles of Effective Banking Supervision (1997), and the Customer due diligence for banks (2001).  Third, the Wolfsberg Principles. The Wolfberg Principles came into force in 2000 and are an industry response to the threat of money laundering. They are an agreement among eleven major international private banks (which account for at least a third of the world private banking funds) to guide the conduct of international private banking. Essentially, the Principles seek to control money laundering by cutting across the multiplicity of jurisdictional issues and addressing the serious reputation damage they were suffering in the media because of money laundering. Ladies and Gentlemen, allow me now to discuss our local initiatives/responses to money laundering. Admittedly, there has been little activity in the areas of prevention of money laundering in Zambia, until quite recently. This exposed the country to the activities of money launderers because they always seek to operate in countries where there are lax controls. However, the major initiatives in the fight against money laundering, locally, have included:  Enactment of the Prohibition and Prevention of Money Laundering Act. The Government of Zambia responded to the increase in drug trafficking and money laundering by passing the Prohibition and Prevention of Money Laundering Act in 2001. The Act provides for the disclosure of information by supervisory authorities and of regulated institutions if suspected of money laundering activities. The Act also provides for the forfeiture of property belonging to persons connected to money laundering offences as well as for the prosecution of persons connected to or charged with money laundering offences. The Money Laundering Act places certain obligations on the Bank of Zambia as the supervisory authority. One of these is the issuance of regulations to commercial banks as and when necessary in order to prevent money laundering.  Regulatory responses. The Governor of the Bank of Zambia is a member of the Anti-Money Laundering Authority, whose main functions are to provide policy directives to the Commissioner of the Drug Enforcement Commission and to advise the Minister of Home Affairs on measures that are required to prevent and detect money-laundering activities in Zambia.  In order to minimise the likelihood of criminals or their organisations from taking control of or setting up their own banks, the Bank of Zambia as the licensing authority of banks and financial institutions, has put in place a rigorous licensing process, which ensures that only fit and proper persons are allowed to own and manage financial institutions.  Know Your Customer Directive. Even before the coming into effect of the Prohibition and Prevention of Money Laundering Act, the Bank of Zambia, inline with the Basle Committees guidelines issued the Know Your Customer Directive in December 1998. The directive outlines the basic procedures that bank managements should put in place within their institutions to prevent criminal use of the banking system. It also places limitations on the amounts of foreign exchange that individuals can transact. Mr Chairman, the banking sector in Zambia has also not lagged behind in terms of coming up with an industry response to this scourge. The Bankers Association of Zambia (BAZ) issued the Code of Banking Practice in Zambia in 2002, outlining the Associations commitment to fighting money laundering and complying with the letter and spirit of money laundering in all parts of the world. Because banks have been identified as the primary focus of money launderers and provide an entry point for laundered money into the financial system, most efforts to combat this scourge are targeted towards banks. Under the money-laundering Act, banks have certain obligations, which are placed upon them by the law. These include:  To keep identification record of its customers for a period of ten years. This is aimed at safeguarding the documentary evidence to prove that the financial institution has sufficient knowledge of its clients.  To report to the Money Laundering Investigations Unit whenever there are reasonable grounds to believe that a money laundering offence has been or is about to be committed.  To comply with any directives issued by the Bank of Zambia.  To designate an officer in each branch or office as the money laundering officer.  To provide training to staff on anti-money laundering techniques. In conclusion, Mr Chairman, I would like to state that the effects of money laundering are incomputable and unknown to many of us. The Prohibition and Prevention of Money Laundering Bill has laid a foundation and will serve to deter the use of the Zambian financial system as a site to launder dirty money. It has given each one of us a challenge. For the banking sector, the challenge is to ensure that their corporate governance structures and risk management systems are redesigned to take care of this growing threat. As for the Bank of Zambia, our challenge is to recognise that technology and globalisation has given money launderers an opportunity to explore new techniques to commit and cover their crimes. This therefore, requires us to be more vigilant, dynamic and resourceful to thwart and overcome the scourge. In addition, full co-operation and coordination within the banking industry in implementing the Bank of Zambia guidelines will go a long way in enhancing co-operation within the region and internationally because money laundering thrives in jurisdictions where there is piece-meal implementation of standards and laws. Once again, I thank you for inviting me.		r030212f	English	BIS
https://www.bis.org/review/r030516g.pdf	https://www.bis.org/review/r030516g.pdf	Regulatory framework for microfinance institutions in Zambia	Keynote address by Dr Denny Kalyalya, Deputy Governor - Operations of the Bank of Zambia at the 2nd AFRACA Microfinance Forum, Lusaka, 3 and 4 April 2003.	2003-04-04	Denny H Kalyalya	Deputy Governor	Male	Bank of Zambia	ZMB	Denny Kalyalya: Regulatory framework for microfinance institutions in Zambia Keynote address by Dr Denny Kalyalya, Deputy Governor - Operations of the Bank of Zambia at the 2nd AFRACA Microfinance Forum, Lusaka, 3 and 4 April 2003. * * * Honorable Deputy Minister of Finance and National Planning, The Secretary General of the African Rural and Agricultural Credit Association (AFRACA), The Chairperson, The Honorable Member of Parliament and Chairperson for Economic Affairs - Labour, Members of the Diplomatic Corps, Your Excellencies, Representatives of International Organisations, Distinguished Invited Guests, Ladies and Gentlemen, It is a great honour for me to be given this opportunity to address this important workshop and share a few words with you this morning. I therefore wish to sincerely thank AFRACA and Micro Bankers Trust, the organizers of this workshop, for extending this invitation to me. Ladies and Gentlemen, AFRACAs decision to host this workshop in Lusaka has come at an important time for us when, as a country, we are working towards finalisation of the development of a regulatory framework for microfinance institutions in Zambia, with a view to foster balanced growth in our financial sector. Our staff will therefore listen extra attentively to the deliberations of this workshop so that we get as much information and ideas as possible to assist us in this very important exercise. It is also our hope that, you, the participants, will share your views and experiences freely at this workshop. I have noted from the programme, with excitement, that in addition to the presentation on the Process of Product Development by Microsave, there will be several presentations on the experiences of different institutions from various countries. In this regard, it is our sincere hope that these experiences will not only provide a rich learning ground to upcoming microfinance institutions to enable them establish themselves in the market, but also that these experiences will enable established microfinance institutions to consolidate their positions in the market. Invited Guests, Ladies and Gentlemen, As you may all be aware the microfinance industry has emerged to meet the financial needs of people who have had limited or no access to the traditional sources of credit and other financial services. Lack of credit facilities, rural and agricultural finance is one of the major contributing factors to the poverty of this rather large segment of our populations. Microfinance institutions are and can be efficient and effective channels for mobilizing savings, credit, in-country remittances, and insurance services to lower-income people, particularly in those areas where traditional financial services are hardly there or do not exist. Microfinance is also increasingly being seen as an effective tool for poverty reduction. Moreover, when microfinance is provided in an environment where there are sufficient alternatives for diversified household income generation, and where access to information, appropriate physical infrastructure, and integrity in loan repayments are present, can be and it is a key success factor in reducing poverty. Ladies and Gentlemen, Looking back through history, one of the best-known microfinance success stories is perhaps the Grameen Bank of Bangladesh. Its success may be expressed in terms of its staying power and that it has offered to help disadvantaged groups to enable them meet basic needs. This has been attributed mainly to its concentration on lending to women groups. Around the world, various Grameen models have been replicated, especially in South America. Within Africa, microfinance organizations have emerged in Bukina Fasso, the Gambia, Ghana, Kenya, 22/2003 1 Malawi, South Africa, Tanzania, Uganda, and Zimbabwe, to mention a few. However, what appears to be the common factor in all these areas is the lack of adequate supervision for the sector. In the Zambian case, the principal financial legislation, the Banking and Financial Services Act of 1994 (BFSA) did not provide for the regulation and supervision of microfinance organizations until the 2000 amendment. Chairperson, Ladies and Gentlemen, In most developing and transitional countries, microfinance institutions are using field-based best practices that have emerged from many years of world-wide experience in providing credit and savings to lower-income groups. However, best practices alone cannot guarantee the success of microfinance programmes in the absence of an appropriate legal and regulatory framework. Practioners and policy makers worldwide now realize that without appropriate regulatory and supervisory framework, support from commercial banks and appropriate infrastructure, most microfinance services will continue to be donor-dependant and will remain limited in outreach. Ladies and Gentlemen, Since I have been given the floor I now wish to take this opportunity to briefly share with you the Zambian experience with regard to the microfinance market. Despite its land-based wealth, Zambia faces very significant development challenges. The rapid structural adjustment process that took place during the 1990s has had a harsh impact on our people, with the result that poverty is now widespread in our country. Currently, a significant number of the 10 million or so Zambians strive for survival on far less than one US dollar a day and like in many other African countries there are high HIV/AIDS rates and indebtedness which have contributed to persistent low economic performance. Thus, our governments focus with assistance from cooperating partners has to increasingly be on poverty alleviation via income generation and micro enterprise stimulation, using small business development and microfinance as mechanisms to improve household standards. Following the structural adjustment period, particularly from the early 1990s, affordable and publicly funded rural financial services have collapsed. A private microfinance movement, though still in its infancy, has had to emerge offering modern microfinance services. Today in Zambia we have an interesting blend of microfinance institutions that are private sector, for-profit firms, and non-profit, non-governmental organizations (NGOs). Although expansion is much slower in rural areas, growth is evident along the line of rails and the peri-urban areas of our country. Invited Guests, Ladies and Gentlemen, In 1999, a survey of the microfinance market in Zambia was conducted to determine the status of the microfinance market and its players, and the basis for establishing regulation and supervision of the industry. The survey revealed that although most microfinance institutions were exceptionally weak, they had the potential to grow as an industry and to provide sustainable financial services to the majority Zambians. The results of the survey enabled us to recognize that appropriate legislation, regulation and supervision were essential to assist this young industry to grow and be able to find investors, expand and provide sustainable services to an increasing number of low-income groups. Accordingly, we have placed our focus on the establishment of a regulatory and supervisory framework that would encourage responsible growth and create a safe, sound, stable and efficient environment in which microfinance institutions can operate. The regulation development process that we have adopted has been a regular system of consultations with stakeholders and various interested parties. We have managed to achieve this through public and focus group discussions and one-to-one meetings with key players in the market. Further, we have also made consultations with supervisory bodies, practitioners and other stakeholders from other countries at various workshops as well as regional and international training forums. I am happy to note that some of the countries we have been sharing ideas with are represented at this forum. I wish to acknowledge the valuable information and lessons that these different forums have provided to us in developing the regulatory and supervisory framework for microfinance in Zambia. 2 22/2003 I therefore wish to urge all of you participants to take this workshop seriously and participate fully in the various activities that have been lined up. Ladies and Gentlemen, I now wish to conclude by informing you that we now have Draft Microfinance Regulations in place, which are being circulated to all stakeholders and interested parties for comments before they are finalized. These regulations can also be downloaded from the Bank of Zambia website: . Finally, Chairperson, allow me to pay tribute to AFRACA and our co-host, Micro Bankers Trust, for bringing this workshop to our country. I therefore wish all the participants a very good stay in our country and I hope that you will all have a chance to visit our City of Lusaka. Thank you. 22/2003 3		r030516g	English	BIS
https://www.bis.org/review/r040317c.pdf	https://www.bis.org/review/r040317c.pdf	Media relations and key economic development in Zambia during 2003	Speech by Dr Caleb M Fundanga, Governor of the Bank of Zambia, at the official opening of the Bank of Zambia 9th media seminar, Ndola, 4 March 2004.	2004-03-04	Caleb M Fundanga	Governor	Male	Bank of Zambia	ZMB	Caleb M Fundanga: Media relations and key economic development in Zambia during 2003 Speech by Dr Caleb M Fundanga, Governor of the Bank of Zambia, at the official opening of the Bank of Zambia 9th media seminar, Ndola, 4 March 2004. * * * The Chairperson, Distinguished Participants, Ladies and Gentlemen Allow me to first welcome you all, to this years media seminar. It is my pleasure to be with you again and preside over the opening of this important seminar. For those that are attending for the first time, you are more than welcome. I would like to urge you to feel free and actively participate in the discussions. It is also gratifying that the seminar has been possible this year after skipping 2003 to enable us assess whether or not it was meeting the intended objectives. The Bank of Zambia considers this seminar important and has decided to hold one despite financial constraints that the Bank like other institutions in the country is going through. This is because the Bank attaches a lot of importance to media development and indeed the partnership with the media fraternity. In this vein, I urge all of you to treat this seminar with the seriousness it deserves. Chairperson, this seminar is one way through which the Bank can contribute to capacity building of the media in order for it to play a meaningful role in the countrys quest for economic development and poverty alleviation. A well-informed and balanced media is a key vehicle in our crusade to uplift the standards of living of our people. Further, I share the view that the development of our fledgling democracy goes hand-in-hand with a corresponding healthy growth of a free media. This is crucial for proper expression of the freedom and liberties that our people expect and do enjoy. Even more important to us is the proper interpretation and explanation of Government development programmes and the role of the public in making such programmes attainable. Ladies and Gentlemen, let me stress here that freedom of the press does not imply abrogation of professional conduct. To the contrary it calls for exemplary professional and ethical conduct. We also look to the media for a supportive approach where issues of national and developmental nature are brought to the attention of policy makers. It is therefore imperative that as journalists you desist from sensational reporting that can only be disruptive to well intended policies. We expect you to be constructive and not to lose your freedom and objectivity in your reporting. It is my earnest appeal to you, to spend some time reporting on positive developments in our great country in addition to highlighting the various constraints in the implementation of key economic policies. It is also important for the media to highlight the various roles that respective stakeholders must play in order to effectively contribute to the much-needed national development. Chairperson, the media in Zambia has an even more onerous responsibility, in view of multiparty democracy. This is so because in order to elicit their full participation in the decision making process, the electorate need to be well informed. With a well-informed electorate, policy makers and implementers including the Bank of Zambia will be better placed to develop and implement policies and programmes that are responsive to the needs of the Zambian people. This means that the media needs to disseminate information, while at the same time fulfill its watchdog role of being a mirror of our society. Having said this, may I generally express my satisfaction at the cooperation we enjoyed with the media and the role you played during 2003. I must commend you the media for having been supportive particularly during the trying times and urge you to continue. We in the Bank will always keep our doors open to be on hand to explain or indeed clarify any issues that will enhance your work. We will also continue to hold quarterly Media Briefings on economic developments in general and monetary and financial sector developments in particular, which are within the mandate of the Bank. Chairperson, allow me to highlight the key economic developments during 2003. Despite several setbacks at the beginning of 2003, including, food production shortfall, the pullout of Anglo-American 17/2004 1 Corporation from Konkola Copper Mines, fiscal difficulties arising from, amongst other things, higher than programmed wages, recurrent departmental charges (RDCs) and payments to ex-RAMCOZ workers, high lending interest rates and delay to reach agreement on a new PRGF arrangement and the consequent failure to reach the Highly Indebted Poor Countries (HIPC) Initiative completion point, several positive and encouraging developments were recorded during the year, particularly in the second half of the year. Ladies and Gentlemen, some of the positive developments are that, for the fifth consecutive year national output increased, with real gross domestic product (GDP) growing by 4.3 percent, which was higher than the 3.3 percent growth registered in 2002. With a population growth rate of just under 3 percent, this means a positive per capita growth showing some improvement towards poverty reduction. The growth in real GDP was mainly attributed to favourable developments in both the domestic and global economy. In the domestic economy, a recovery in agriculture from the effects of drought in the 2001/2002-season coupled with Governments support in the area of input supply to the small but viable farmers through the Fertiliser Support Programme (FSP) were major factors to the recorded positive growth. In addition, the recovery of the world economy pushed prices of non-fuel commodities up which assisted in the growth of non-traditional and metal exports leading to an expansion of the growth in mining and quarrying sector. The other key sectors that contributed to the observed growth were tourism, manufacturing, construction and energy. In addition, annual overall inflation declined to 17.2 percent in December 2003 from 26.7 percent in December 2002 and compared well to the revised target of 17.1 percent. This was mainly attributed to the slow down in food inflation, as food prices continued to fall in 2003, following an improvement in the supply of most food items. The country has come from a position of being a net importer of food to becoming a net exporter of maize and maize products to the countries in the region. Chairperson, following the increased confidence related to the introduction of the Broad-based Inter-bank Foreign Exchange System on 23rd July 2003, and the weakness of the US dollar in the international markets, the Kwacha was fairly resilient against the US dollar depreciating by only 7.5 percent during 2003 compared with a depreciation of 13.2 percent the previous year. This resilience was also supported by the good performance of the non-traditional exports sector as well as the favourable earnings from copper exports due to the high copper prices, which rose to 100.11 US cents in December 2003 from 72.38 US cents in December 2002. Relative stability of the Kwacha exchange rate also contributed to the subdued inflation registered in the year. As you may already know, the main objective of introducing the new system was to enhance the efficiency of the foreign exchange market and make price discovery more transparent. This came by way of improving information flows among market players, thereby reducing speculative behaviour among them. I am glad that this system is working well and the Bank will continue to monitor and support its performance with the view to enhance and consolidate the gains so far achieved. Ladies and Gentlemen, another notable development during 2003 was the decline in commercial banks lending rates. This was reflected in the weighted average lending base rate, which fell to 37.7 percent in December 2003 from 42.4 percent during the same month in 2002. I am glad to inform you that this trend has continued with the lending base rate falling further to 36.2 percent and 33.7 percent in January and February 2004, respectively. This mainly followed the downward adjustment of the statutory reserve requirement by 3.5 percentage points to 14.0 percent from 17.5 percent on both kwacha and foreign currency deposit liabilities held by commercial banks at end-October 2003. As expected, the downward adjustment in statutory reserve ratios led to an improvement in the availability of liquidity to commercial banks. It is our expectation that, with time, commercial banks lending to the productive sector, especially agriculture will increase. The Bank is closely monitoring the developments in credit to the productive sector. I must stress here that lowering of lending rates is not an end in itself. We in the Bank would like to see this development accompanied by an observable increase in loans extended to the growth sectors of our economy for them to thrive, stimulate national output and create employment. It is only through this that our efforts to reduce the current levels of poverty, estimated at 73 percent shall yield positive results. Chairperson, the Media can also play a role in lowering lending rates through educating the borrowing public on the importance of paying back. You may be aware that part of the explanation to the high lending rates in Zambia has been the high risk premiums supported by a long history of loan 2 17/2004 delinquency. Therefore, a change in credit culture underpinned by improved loan repayment will restore confidence to suppliers of loanable funds; thereby reduce risk premiums, which in turn will have a positive bearing not only on lending rates but also on increased lending to the public. Furthermore, the media has a mammoth task in the countrys efforts aimed at reaching the completion point under the HIPC Initiative through explaining to the public, the importance and benefits to the country. I should mention here that the fiscal measures put in place by Government are not primarily for reaching the completion point but are ideal for any countrys search for fiscal prudence and macroeconomic stability, which are essential for spurring savings and private sector investments, and hence economic growth. Therefore, with or without HIPC, the country needs to restore prudent budgetary operations. Ladies and Gentlemen, some favourable developments are also expected during this year. This optimism is premised on the following factors:  Favourable weather during the 2003/2004 agricultural season supported by continued input supply under the Fertiliser Support Programme, which will support growth of the agriculture sector.  The exchange rate is expected to remain relatively stable in view of several factors including the confidence market players have continued to show in the broad-based inter-bank foreign exchange system, increased metals production and favourable metals prices on the world market, good performance of the non-traditional exports and less demand for food imports.  Progress has also been made in the mining sector with the completion of the sale of RAMCOZ and the identification of an equity partner for Konkola Copper Mines. In addition, the new Kansanshi mine owned by First Quantum Metals was commissioned recently and production is expected to commence soon. All these developments are expected not only to improve foreign exchange supply and contribute to exchange rate stability but to the growth in national output and employment.  It is anticipated that inflationary pressures will be subdued following continued adequate food supply in the first quarter of this year and the expected favourable food output for the 2004/2005 consumption period owing to favourable weather and continued input supply. Further, the anticipated continuation in the exchange rate stability will also contribute to moderating inflationary pressures.  Government net domestic financing from the banking system is expected to be within the projected level, which is essential to inducing a further downward movement in yield rates on Government securities, and thus in commercial banks lending interest rates. Such a development will contribute to a drop and stability in prices of goods and services, and hence dampen inflationary pressures. Ladies and Gentlemen, this years seminar, like the previous ones, is based on carefully selected topics guided by the need to appraise each other on topical issues such as the operations of the foreign exchange inter-bank system, the need for affordable lending rates and the HIPC. I am confident that my staff and other presenters will do a good job of stimulating discussions of these topics and others for you to have a full appreciation and understanding to be better placed to explain the same to the members of the public and those of your colleagues who for one reason or another could not have the opportunity of being with us. This year we are also privileged to have Dr. Zulu as one of the resource persons. Dr. Zulu was the first Zambian Governor of the Bank of Zambia. After a distinguished career at home, which also saw him serve as Economic Advisor to the President. Dr. Zulu later went to the IMF where he served for many years as Director, first for the Africa Department and later for the Central Banking Department, which in 1991 was renamed Monetary, and Exchange Affairs Department. In this capacity, Dr. Zulu also served at the United Nations as the IMF Managing Directors liaison officer. Chairperson, may I remind the participants that in 2003 the Bank of Zambia launched an annual publication called the BoZ Reader. The first publication was entirely based on articles by the Bank staff. In my remarks during the launch of the Reader, I called upon members of the public and indeed the press to subscribe articles to this publication. May I inform you that the Bank has commenced the process of the second publication and therefore I would like to reiterate my invitation to you to submit articles on key or topical developmental issues facing the country. 17/2004 3 At this juncture, may I wish you fruitful discussions and officially declare this seminar open. Thank you 4 17/2004		r040317c	English	BIS
